Temps,T1,T2,T3,Puissance
0.0013619346503979,25.0063661024945,24.9999823253909,24.9999823253909,2.2
2.04290197559684,27.8022289205774,24.9855804773745,24.9726943059604,2.2
4.08580395119369,28.8049932702608,25.0766878312643,24.9465035893242,2.2
6.12870592679053,29.5886071429488,25.2560349646747,24.9285421536566,2.2
8.17160790238738,30.2696649348678,25.4806974516727,24.9281994904042,2.2
10.2145098779842,30.8798226418089,25.7286866986881,24.9513881807685,2.2
12.2574118535811,31.4348934441651,25.9885586596332,25.0001168355962,2.2
14.3003138291779,31.9452266625332,26.2540305257364,25.0738321039531,2.2
16.3432158047748,32.4182977740624,26.5215503327395,25.170614391405,2.2
18.3861177803716,32.8597880317836,26.7890721577295,25.2879498009101,2.2
20.4290197559684,33.2741701981224,27.0553980517321,25.4231736381946,2.2
22.4719217315653,33.6650602347611,27.3198143124869,25.5737056757967,2.2
24.5148237071621,34.035439840116,27.5818875660767,25.7371631556132,2.2
26.557725682759,34.3878034431398,27.841349346817,25.9114052218266,2.2
28.6006276583558,34.7242595170916,28.0980302037317,26.0945404841867,2.2
30.6435296339527,35.0466034248555,28.3518217167719,26.2849158551138,2.2
32.6864316095495,35.3563719183217,28.6026543300947,26.4810968041874,2.2
34.7293335851464,35.654885358229,28.8504842002247,26.6818445605418,2.2
36.7722355607432,35.9432813710916,29.0952852173184,26.886093173569,2.2
38.81513753634,36.2225422833489,29.337044022091,27.0929278739426,2.2
40.8580395119369,36.4935178560113,29.5757567796553,27.3015653670075,2.2
42.9009414875337,36.7569443500984,29.8114270021875,27.5113362540736,2.2
44.9438434631306,37.0134606489763,30.0440640129875,27.7216695506709,2.2
46.9867454387274,37.2636219706162,30.2736818152514,27.9320791612899,2.2
49.0296474143243,37.5079115759344,30.5002982261572,28.1421521246401,2.2
51.0725493899211,37.7467507926877,30.7239341925456,28.3515384322072,2.2
53.115451365518,37.9805076126631,30.9446132366084,28.5599422291318,2.2
55.1583533411148,38.2095040741405,31.1623609986686,28.767114220916,2.2
57.2012553167116,38.4340226064299,31.3772048552329,28.9728451271286,2.2
59.2441572923085,38.654311485428,31.5891735971552,29.1769600414487,2.2
61.2870592679053,38.8705895265324,31.7982971569269,29.3793135747383,2.2
63.3299612435022,39.0830501226021,32.0046063767746,29.5797856737178,2.2
65.372863219099,39.2918647190314,32.2081328110583,29.7782780220546,2.2
67.4157651946959,39.497185804836,32.4089085577216,29.9747109432458,2.2
69.4586671702927,39.6991494874544,32.6069661144824,30.1690207356645,2.2
71.5015691458896,39.8978777094203,32.8023382561638,30.3611573797059,2.2
73.5444711214864,40.093480156892,32.9950579301292,30.5510825652731,2.2
75.5873730970832,40.2860559030221,33.1851581672441,30.7387679949946,2.2
77.6302750726801,40.4756948231397,33.3726720061634,30.9241939247718,2.2
79.6731770482769,40.6624788135489,33.5576324290643,31.1073479085836,2.2
81.7160790238738,40.8464828413155,33.7400723072087,31.2882237190824,2.2
83.7589809994706,41.0277758485884,33.9200243549512,31.4668204194708,2.2
85.8018829750675,41.2064215317204,34.0975210909998,31.6431415655723,2.2
87.8447849506643,41.3824790126283,34.2725948059081,31.8171945199378,2.2
89.8876869262612,41.5560034174034,34.4452775349178,31.9889898623617,2.2
91.930588901858,41.7270463750838,34.6156010353924,32.1585408833642,2.2
93.9734908774549,41.8956564477092,34.7835967681951,32.3258631490631,2.2
96.0163928530517,42.0618795012236,34.9492958824459,32.4909741274753,2.2
98.0592948286485,42.2257590254554,35.1127292031783,32.653892867676,2.2
100.102196804245,42.3873364102705,35.2739272214815,32.8146397244381,2.2
102.145098779842,42.5466511839869,35.4329200867695,32.9732361220026,2.2
104.188000755439,42.7037412193037,35.5897376008702,33.1297043515158,2.2
106.230902731036,42.8586429112664,35.7444092136743,33.2840673974319,2.2
108.273804706633,43.0113913311477,35.8969640201103,33.4363487888314,2.2
110.31670668223,43.1620203595964,36.0474307582573,33.5865724721771,2.2
112.359608657826,43.3105628019321,36.1958378084233,33.7347627025048,2.2
114.402510633423,43.457050488065,36.3422131930446,33.8809439504759,2.2
116.44541260902,43.6015143591744,36.4865845772866,34.0251408230644,2.2
118.488314584617,43.7439845429794,36.6289792702315,34.1673779959769,2.2
120.531216560214,43.8844904191868,36.7694242265708,34.3076801561538,2.2
122.574118535811,44.0230606764728,36.9079460487162,34.4460719529412,2.2
124.617020511408,44.1597233621706,37.0445709892631,34.5825779567169,2.2
126.659922487004,44.2945059256713,37.1793249537526,34.7172226239201,2.2
128.702824462601,44.4274352564071,37.3122335036743,34.8500302675844,2.2
130.745726438198,44.5585377171602,37.4433218596761,34.9810250326,2.2
132.788628413795,44.687839173343,37.5726149049368,35.1102308750357,2.2
134.831530389392,44.8153650188014,37.7001371886755,35.2376715449464,2.2
136.874432364989,44.9411401986192,37.8259129297644,35.3633705721744,2.2
138.917334340585,45.0651892293301,37.9499660204301,35.4873512547157,2.2
140.960236316182,45.187536216894,38.0723200300176,35.609636649289,2.2
143.003138291779,45.3082048727387,38.1929982087991,35.7302495637884,2.2
145.046040267376,45.4272185281324,38.3120234918219,35.8492125513565,2.2
147.088942242973,45.5446001471043,38.4294185027704,35.9665479058336,2.2
149.13184421857,45.6603723381204,38.5452055578432,36.0822776583968,2.2
151.174746194166,45.7745573646664,38.6594066696276,36.1964235752017,2.2
153.217648169763,45.8871771548929,38.7720435509716,36.3090071558919,2.2
155.26055014536,45.9982533104433,38.8831376188402,36.4200496328396,2.2
157.303452120957,46.1078071145685,38.9927099981545,36.5295719710126,2.2
159.346354096554,46.2158595396241,39.1007815256082,36.6375948683711,2.2
161.389256072151,46.3224312540275,39.207372753457,36.7441387567155,2.2
163.432158047748,46.4275426287438,39.3125039532791,36.849223802911,2.2
165.475060023344,46.5312137433591,39.4161951197018,36.952869910439,2.2
167.517961998941,46.6334643917922,39.5184659740944,37.0550967212081,2.2
169.560863974538,46.7343140876871,39.6193359682244,37.1559236176009,2.2
171.603765950135,46.8337820695273,39.7188242878757,37.2553697246968,2.2
173.646667925732,46.9318873055013,39.8169498564276,37.3534539126572,2.2
175.689569901329,47.0286484981475,39.9137313383931,37.4501947992347,2.2
177.732471876925,47.1240840888078,40.0091871429188,37.5456107523835,2.2
179.775373852522,47.2182122619011,40.1033354272399,37.6397198929523,2.2
181.818275828119,47.3110509490477,40.1961941000968,37.7325400974462,2.2
183.861177803716,47.4026178330463,40.2877808251071,37.8240890008295,2.2
185.904079779313,47.4929303517313,40.3781130240994,37.9143839993741,2.2
187.94698175491,47.5820057017078,40.4672078804001,38.0034422535276,2.2
189.989883730507,47.6698608419902,40.5550823420842,38.0912806908015,2.2
192.032785706103,47.7565124975377,40.6417531251773,38.1779160086637,2.2
194.0756876817,47.8419771627052,40.7272367168215,38.2633646774373,2.2
196.118589657297,47.926271104615,40.8115493783995,38.3476429431921,2.2
198.161491632894,48.0094103664455,40.8947071486162,38.4307668306263,2.2
200.204393608491,48.0914107706591,40.9767258465355,38.5127521459409,2.2
202.247295584088,48.1722879221583,41.0576210745871,38.5936144796863,2.2
204.290197559684,48.2520572113802,41.1374082215239,38.6733692096016,2.2
206.333099535281,48.3307338173329,41.216102465342,38.7520315034247,2.2
208.376001510878,48.4083327105817,41.2937187761663,38.8296163216772,2.2
210.418903486475,48.4848686561706,41.370271919089,38.9061384204317,2.2
212.461805462072,48.5603562165079,41.445776456979,38.9816123540392,2.2
214.504707437669,48.6348097541911,41.5202467532445,39.0560524778431,2.2
216.547609413266,48.7082434347937,41.5936969745653,39.1294729508481,2.2
218.590511388862,48.7806712296028,41.6661410935831,39.2018877383765,2.2
220.633413364459,48.8521069183177,41.7375928915607,39.2733106146769,2.2
222.676315340056,48.9225640916991,41.8080659609965,39.3437551655162,2.2
224.719217315653,48.9920561541892,41.8775737082143,39.4132347907311,2.2
226.76211929125,49.0605963264801,41.9461293559075,39.4817627067532,2.2
228.805021266847,49.1281976480542,42.0137459456554,39.5493519491026,2.2
230.847923242443,49.1948729796807,42.0804363404048,39.6160153748453,2.2
232.89082521804,49.2606350058765,42.1462132269112,39.6817656650261,2.2
234.933727193637,49.3254962373367,42.2110891181567,39.746615327068,2.2
236.976629169234,49.3894690133218,42.2750763557277,39.8105766971346,2.2
239.019531144831,49.4525655040168,42.3381871121602,39.8736619424714,2.2
241.062433120428,49.5147977128541,42.4004333932569,39.9358830637092,2.2
243.105335096025,49.5761774788075,42.4618270403723,39.9972518971416,2.2
245.148237071621,49.6367164786455,42.5223797326614,40.0577801169663,2.2
247.191139047218,49.6964262291608,42.5821029893025,40.1174792375027,2.2
249.234041022815,49.755318089366,42.6410081716892,40.176360615378,2.2
251.276942998412,49.8134032626597,42.6991064855918,40.2344354516837,2.2
253.319844974009,49.8706927989588,42.7564089832868,40.2917147941009,2.2
255.362746949606,49.9271975968035,42.8129265656606,40.3482095389982,2.2
257.405648925202,49.9829284054344,42.8686699842826,40.4039304335049,2.2
259.448550900799,50.0378958268399,42.9236498434506,40.4588880775515,2.2
261.491452876396,50.0921103177744,42.9778766022084,40.5130929258847,2.2
263.534354851993,50.1455821917485,43.0313605763347,40.5665552900537,2.2
265.57725682759,50.1983216209937,43.0841119403059,40.6192853403711,2.2
267.620158803187,50.2503386383974,43.1361407292312,40.6712931078463,2.2
269.663060778783,50.3016431394136,43.1874568407615,40.7225884860923,2.2
271.70596275438,50.3522448839456,43.2380700369728,40.7731812332075,2.2
273.748864729977,50.4021534982036,43.2879899462226,40.8230809736301,2.2
275.791766705574,50.4513784765365,43.3372260649818,40.8722971999692,2.2
277.834668681171,50.4999291832391,43.3857877596415,40.9208392748106,2.2
279.877570656768,50.547814854334,43.4336842682947,40.9687164324963,2.2
281.920472632365,50.5950445993278,43.4809247024923,41.0159377808804,2.2
283.963374607961,50.6416274029454,43.5275180489784,41.0625123030622,2.2
286.006276583558,50.6875721268396,43.5734731713987,41.1084488590946,2.2
288.049178559155,50.7328875112778,43.6187988119875,41.1537561876701,2.2
290.092080534752,50.7775821768029,43.6635035932295,41.1984429077815,2.2
292.134982510349,50.8216646258745,43.7075960195009,41.2425175203608,2.2
294.177884485946,50.865143244488,43.751084478688,41.2859884098996,2.2
296.220786461542,50.9080263037682,43.793977243782,41.3288638460407,2.2
298.263688437139,50.9503219615426,43.8362824744509,41.3711519851514,2.2
300.306590412736,50.992038263896,43.8780082185963,41.412860871878,2.2
302.349492388333,51.0331831466958,43.9191624138782,41.4539984406695,2.2
304.39239436393,51.0737644371092,43.9597528892321,41.4945725172956,2.2
306.435296339527,51.1137898550857,43.9997873663521,41.534590820328,2.2
308.478198315124,51.1532670148316,44.0392734611655,41.5740609626146,2.2
310.52110029072,51.1922034262527,44.0782186852751,41.6129904527229,2.2
312.564002266317,51.2306064963867,44.1166304473933,41.6513866963697,2.2
314.606904241914,51.2684835308094,44.1545160547485,41.6892569978297,2.2
316.649806217511,51.3058417350308,44.1918827144806,41.7266085613289,2.2
318.692708193108,51.3426882158585,44.2287375350036,41.76344849241,2.2
320.735610168705,51.3790299827526,44.2650875273628,41.7997837992847,2.2
322.778512144301,51.4148739491587,44.3009396065688,41.835621394169,2.2
324.821414119898,51.4502269338255,44.3363005929137,41.8709680945967,2.2
326.864316095495,51.4850956621013,44.3711772132646,41.9058306247206,2.2
328.907218071092,51.5194867672072,44.405576102345,41.9402156165811,2.2
330.950120046689,51.5534067915068,44.4395038040001,41.974129611378,2.2
332.993022022286,51.5868621877513,44.4729667724388,42.0075790607148,2.2
335.035923997882,51.6198593202984,44.5059713734594,42.040570327817,2.2
337.078825973479,51.6524044663295,44.5385238856659,42.07310968875,2.2
339.121727949076,51.6845038170464,44.5706305016585,42.1052033336144,2.2
341.164629924673,51.7161634788393,44.6022973292103,42.1368573677146,2.2
343.20753190027,51.7473894744604,44.6335303924376,42.1680778127316,2.2
345.250433875867,51.7781877441618,44.6643356329347,42.1988706078618,2.2
347.293335851464,51.8085641468232,44.6947189109091,42.2292416109428,2.2
349.33623782706,51.838524461079,44.7246860063022,42.2591965995813,2.2
351.379139802657,51.8680743864013,44.7542426198755,42.2887412722365,2.2
353.422041778254,51.8972195441964,44.7833943743091,42.317881249315,2.2
355.464943753851,51.9259654788711,44.8121468152625,42.3466220742384,2.2
357.507845729448,51.9543176588809,44.840505412431,42.3749692144896,2.2
359.550747705045,51.9822814777844,44.868475560592,42.4029280626684,2.2
361.593649680641,52.0098622552503,44.8960625806193,42.4305039374983,2.2
363.636551656238,52.0370652380892,44.9232717205113,42.4577020848563,2.2
365.679453631835,52.0638956012348,44.9501081563714,42.4845276787567,2.2
367.722355607432,52.0903584487407,44.9765769934107,42.5109858223456,2.2
369.765257583029,52.116458814744,45.0026832669031,42.5370815488656,2.2
371.808159558626,52.1422016644262,45.0284319431567,42.562819822615,2.2
373.851061534223,52.1675918949579,45.0538279204473,42.5882055398939,2.2
375.893963509819,52.192634336427,45.0788760299594,42.613243529932,2.2
377.936865485416,52.2173337527634,45.103581036698,42.6379385558124,2.2
379.979767461013,52.2416948426383,45.1279476404006,42.6622953153707,2.2
382.02266943661,52.2657222403646,45.1519804764262,42.686318442096,2.2
384.065571412207,52.2894205167736,45.1756841166434,42.7100125060073,2.2
386.108473387804,52.3127941800872,45.1990630702918,42.733382014525,2.2
388.1513753634,52.3358476767758,45.2221217848509,42.756431413329,2.2
390.194277338997,52.3585853923996,45.2448646468712,42.7791650872002,2.2
392.237179314594,52.3810116524533,45.2672959828279,42.8015873608641,2.2
394.280081290191,52.403130723173,45.2894200599223,42.823702499799,2.2
396.322983265788,52.4249468123686,45.3112410869155,42.845514711066,2.2
398.365885241385,52.4464640701975,45.3327632149068,42.8670281440857,2.2
400.408787216982,52.4676865899837,45.3539905381433,42.8882468914536,2.2
402.451689192578,52.488618408971,45.3749270947863,42.9091749896965,2.2
