Temps (s),Echelon (V),DeltaV (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C),Courant (V)
24.75011396408081,0.357,0.44,2.522,24.925,2.473,25.803,2.331,28.597,1.681
25.35676908493042,0.352,0.44,2.522,24.925,2.468,25.892,2.331,28.597,1.672
25.9635751247406,0.357,0.44,2.522,24.925,2.468,25.892,2.326,28.688,1.672
26.570201873779297,0.357,0.43,2.522,24.925,2.468,25.892,2.326,28.688,1.672
27.176869869232178,0.352,0.445,2.522,24.925,2.463,25.982,2.322,28.78,1.672
27.783545970916748,0.352,0.445,2.517,25.014,2.463,25.982,2.317,28.871,1.681
28.390300035476685,0.352,0.445,2.517,25.014,2.463,25.982,2.312,28.963,1.676
28.996673107147217,0.352,0.445,2.517,25.014,2.458,26.072,2.312,28.963,1.672
29.60364294052124,0.347,0.455,2.517,25.014,2.458,26.072,2.312,28.963,1.667
30.210169076919556,0.352,0.445,2.517,25.014,2.454,26.161,2.302,29.147,1.676
30.81702494621277,0.352,0.445,2.517,25.014,2.454,26.161,2.302,29.147,1.667
31.42374610900879,0.347,0.45,2.512,25.103,2.454,26.161,2.297,29.239,1.672
32.0303430557251,0.352,0.445,2.512,25.103,2.449,26.251,2.292,29.331,1.667
32.6371488571167,0.347,0.455,2.512,25.103,2.449,26.251,2.292,29.331,1.672
33.24365592002869,0.347,0.455,2.512,25.103,2.449,26.251,2.292,29.331,1.676
33.85051488876343,0.347,0.45,2.512,25.103,2.444,26.341,2.287,29.423,1.662
34.457146883010864,0.347,0.45,2.507,25.192,2.444,26.341,2.283,29.515,1.667
35.0639271736145,0.357,0.44,2.507,25.192,2.439,26.431,2.283,29.515,1.662
35.670639991760254,0.352,0.44,2.507,25.192,2.434,26.521,2.278,29.607,1.667
36.27693700790405,0.352,0.435,2.507,25.192,2.434,26.521,2.278,29.607,1.672
36.88380193710327,0.352,0.445,2.507,25.192,2.434,26.521,2.273,29.7,1.672
37.49045991897583,0.352,0.445,2.507,25.192,2.434,26.521,2.273,29.7,1.667
38.09722304344177,0.347,0.45,2.502,25.282,2.429,26.611,2.268,29.792,1.667
38.70390796661377,0.352,0.45,2.502,25.282,2.429,26.611,2.268,29.792,1.672
39.31062197685242,0.352,0.445,2.502,25.282,2.429,26.611,2.263,29.885,1.667
39.917335987091064,0.352,0.435,2.502,25.282,2.424,26.701,2.263,29.885,1.672
40.52412796020508,0.352,0.445,2.502,25.282,2.424,26.701,2.258,29.977,1.662
41.13104319572449,0.347,0.45,2.498,25.371,2.419,26.791,2.258,29.977,1.672
41.73772192001343,0.352,0.445,2.498,25.371,2.419,26.791,2.253,30.07,1.657
42.34422779083252,0.352,0.445,2.498,25.371,2.419,26.791,2.253,30.07,1.662
42.95076107978821,0.352,0.435,2.493,25.46,2.414,26.882,2.253,30.07,1.667
43.55753493309021,0.347,0.445,2.493,25.46,2.414,26.882,2.248,30.163,1.657
44.16416001319885,0.352,0.45,2.493,25.46,2.414,26.882,2.248,30.163,1.667
44.77085995674133,0.347,0.45,2.493,25.46,2.41,26.972,2.243,30.255,1.667
45.37747883796692,0.342,0.455,2.488,25.55,2.41,26.972,2.239,30.348,1.662
45.98431706428528,0.352,0.44,2.488,25.55,2.41,26.972,2.239,30.348,1.667
46.590847969055176,0.347,0.455,2.488,25.55,2.405,27.062,2.239,30.348,1.662
47.197603940963745,0.347,0.445,2.488,25.55,2.405,27.062,2.234,30.441,1.667
47.80429005622864,0.347,0.45,2.483,25.639,2.4,27.153,2.234,30.441,1.657
48.41104698181152,0.337,0.464,2.483,25.639,2.4,27.153,2.234,30.441,1.662
49.01754093170166,0.347,0.45,2.483,25.639,2.4,27.153,2.229,30.534,1.662
49.62426805496216,0.347,0.445,2.483,25.639,2.395,27.243,2.229,30.534,1.662
50.23113989830017,0.347,0.45,2.478,25.729,2.395,27.243,2.224,30.628,1.662
50.8376669883728,0.347,0.455,2.478,25.729,2.395,27.243,2.224,30.628,1.657
51.444302797317505,0.342,0.455,2.478,25.729,2.39,27.334,2.224,30.628,1.667
52.0512421131134,0.342,0.455,2.473,25.818,2.39,27.334,2.219,30.721,1.662
52.657689809799194,0.347,0.455,2.473,25.818,2.39,27.334,2.219,30.721,1.667
53.26435899734497,0.342,0.459,2.468,25.908,2.385,27.424,2.214,30.814,1.642
53.871026039123535,0.342,0.455,2.468,25.908,2.385,27.424,2.214,30.814,1.667
54.47774004936218,0.342,0.44,2.468,25.908,2.38,27.515,2.214,30.814,1.667
55.084526777267456,0.342,0.445,2.468,25.908,2.38,27.515,2.209,30.908,1.657
55.69120383262634,0.342,0.455,2.468,25.908,2.38,27.515,2.209,30.908,1.662
56.2979679107666,0.347,0.45,2.463,25.998,2.38,27.515,2.209,30.908,1.657
