Temps,T1,T2,T3,Consigne,Commande
0,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
3.15544362088405e-30,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
4.34302412691173e-05,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.000260581447614704,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.00134633747934264,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.0067751176379823,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.0339190184311806,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.153724667530171,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.273424131380786,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.394568026668076,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.517164791359811,24.9886274029978,24.9955172805196,24.9981890265549,30,0.353272727272727
0.641250053331652,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
0.766859906592378,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
0.894032005479745,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.03522708390995,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.19201782627865,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.36394577713251,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.55088979845449,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.75292281510747,25.0256664735711,24.9955172805196,24.9981890265549,30,0.353272727272727
1.97026738687581,25.0627135595436,24.9955172805196,24.9981890265549,30,0.353272727272727
2.20327390462947,25.0627135595436,24.9955172805196,24.9981890265549,30,0.353272727272727
2.45241161306743,25.0627135595436,24.9955172805196,24.9981890265549,30,0.353272727272727
2.71826721408633,25.0997687124847,24.9955172805196,24.9981890265549,30,0.353272727272727
3.00154894558242,25.0997687124847,24.9955172805196,24.9981890265549,30,0.353272727272727
3.30309517809097,25.1368319840075,24.9955172805196,24.9981890265549,30,0.353272727272727
3.62388702181426,25.1368319840075,24.9955172805196,24.9981890265549,30,0.353272727272727
3.96506544359193,25.1739034257697,24.9955172805196,24.9981890265549,30,0.353272727272727
4.32795329921176,25.2109830894736,24.9955172805196,24.9981890265549,30,0.353272727272727
4.70635305616594,25.2109830894736,24.9955172805196,24.9981890265549,30,0.353272727272727
5,25.2480710268674,24.9955172805196,24.9981890265549,30,0.365213012587574
5.06141616595299,25.2480710268674,24.9955172805196,24.9981890265549,30,0.365213012587574
5.12283233190599,25.2480710268674,24.9955172805196,24.9981890265549,30,0.365213012587574
5.19045864903368,25.2480710268674,24.9955172805196,24.9981890265549,30,0.365213012587574
5.25808496616137,25.2851672897444,24.9955172805196,24.9981890265549,30,0.365213012587574
5.34681038378715,25.2851672897444,24.9955172805196,24.9981890265549,30,0.365213012587574
5.43553580141293,25.2851672897444,24.9955172805196,24.9981890265549,30,0.365213012587574
5.52368823842747,25.2851672897444,24.9955172805196,24.9981890265549,30,0.365213012587574
5.59676535497777,25.2851672897444,24.9955172805196,24.9981890265549,30,0.365213012587574
5.70368036346675,25.3222719299445,24.9955172805196,24.9981890265549,30,0.365213012587574
5.81059537195572,25.3222719299445,24.9955172805196,24.9981890265549,30,0.365213012587574
5.92701233919648,25.3222719299445,24.9955172805196,24.9981890265549,30,0.365213012587574
6.04129164867474,25.3222719299445,24.9955172805196,24.9981890265549,30,0.365213012587574
6.15694559005724,25.3222719299445,24.9955172805196,24.9981890265549,30,0.365213012587574
6.51927252723181,25.3593849993537,24.9955172805196,24.9981890265549,30,0.365213012587574
6.64472737282198,25.3965065499055,24.9955172805196,24.9981890265549,30,0.365213012587574
6.77018221841215,25.3965065499055,24.9955172805196,24.9981890265549,30,0.365213012587574
6.90886604307431,25.3965065499055,24.9955172805196,24.9981890265549,30,0.365213012587574
7.2161638686831,25.4336366335804,24.9955172805196,24.9981890265549,30,0.365213012587574
7.52346169429189,25.4336366335804,24.9955172805196,24.9981890265549,30,0.365213012587574
7.78290922447851,25.470775302407,24.9955172805196,24.9981890265549,30,0.365213012587574
8.02603661604455,25.5079226084623,24.9955172805196,24.9981890265549,30,0.365213012587574
8.24004462372758,25.5079226084623,24.9955172805196,24.9981890265549,30,0.365213012587574
8.68698924598599,25.5450786038716,24.9955172805196,24.9981890265549,30,0.365213012587574
9.04741279934187,25.5822433408098,24.9955172805196,24.9981890265549,30,0.365213012587574
9.37068209027608,25.6194168715011,24.9955172805196,24.9981890265549,30,0.365213012587574
9.67303358675906,25.6194168715011,24.9955172805196,24.9981890265549,30,0.365213012587574
10,25.6565992482199,24.9955172805196,24.9981890265549,30,0.377153297902421
10.4733542332962,25.6937905232909,24.9955172805196,24.9981890265549,30,0.377153297902421
10.9577935054983,25.7309907490896,24.9955172805196,24.9981890265549,30,0.377153297902421
11.4659407133082,25.7681999780434,24.9955172805196,24.9981890265549,30,0.377153297902421
11.9699899870608,25.8054182626306,25.0239386914719,24.9981890265549,30,0.377153297902421
12.4676772164177,25.8798822088823,25.0239386914719,24.9981890265549,30,0.377153297902421
13.1087497281555,25.917127975767,25.0239386914719,24.9981890265549,30,0.377153297902421
13.7443134515221,25.9543830087267,25.0239386914719,24.9981890265549,30,0.377153297902421
14.2824035084817,26.0289210839017,25.0239386914719,24.9981890265549,30,0.377153297902421
15,26.066204231769,25.0523648203691,24.9981890265549,30,0.389093583217267
15.6705125746996,26.140799012607,25.0523648203691,24.9981890265549,30,0.389093583217267
16.3410251493993,26.1781107515627,25.0523648203691,24.9981890265549,30,0.389093583217267
17.0699000904621,26.2527631919338,25.0807956905063,24.9981890265549,30,0.389093583217267
17.7470298276939,26.2901039996754,25.0807956905063,24.9981890265549,30,0.389093583217267
18.5187945546842,26.3648150565198,25.109231325194,24.9981890265549,30,0.389093583217267
19.448520794645,26.4395657241954,25.109231325194,24.9981890265549,30,0.389093583217267
20,26.4769560456984,25.1376717477581,24.9981890265549,30,0.401341141498161
20.1245783112517,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.1590060471076,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.1825097009766,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.2060133548457,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.2325778909996,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.2855280084289,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.3384781258581,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.3690093868932,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.3995406479282,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.436186186645,26.5143564303534,25.1376717477581,24.9981890265549,30,0.401341141498161
20.4728317253619,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.5110436336622,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.5492555419625,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.5831348215294,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.6148956082377,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.6466563949459,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.6876715159788,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.7286866370117,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.7700594738915,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.8054351956964,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.8408109175014,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.8738970415281,26.5517669317674,25.1376717477581,24.9981890265549,30,0.401341141498161
20.9115396940756,26.5891876036085,25.1376717477581,24.9981890265549,30,0.401341141498161
20.9491823466231,26.5891876036085,25.1376717477581,24.9981890265549,30,0.401341141498161
20.9972110539997,26.5891876036085,25.1376717477581,24.9981890265549,30,0.401341141498161
21.0322952171075,26.5891876036085,25.1376717477581,24.9981890265549,30,0.401341141498161
21.0673793802153,26.5891876036085,25.1376717477581,24.9981890265549,30,0.401341141498161
21.0966669453662,26.5891876036085,25.1661169815398,24.9981890265549,30,0.401341141498161
