Temps,T1,T2,T3
0.0013619346503979,25.0005626687639,24.9999823253909,24.9999823253909
2.04290197559684,25.2301240854636,24.9734902618529,24.9726913755908
4.08580395119369,25.2965959793975,24.9574072700932,24.9455693555395
6.12870592679053,25.343500857493,24.9496403431076,24.9195818188313
8.17160790238738,25.381455349982,24.9462621421608,24.8955807267172
10.2145098779842,25.4133191791761,24.9452909827866,24.8740797987971
12.2574118535811,25.4405142004936,24.9456988776777,24.8552432066234
14.3003138291779,25.4639699474986,24.9469204565438,24.8390078336653
16.3432158047748,25.4843576407553,24.9486343708705,24.8251899529277
18.3861177803716,25.5021871551132,24.9506537216373,24.8135539403004
20.4290197559684,25.5178595450218,24.9528673053096,24.8038517132747
22.4719217315653,25.5316985957465,24.9552071670817,24.7958436088913
24.5148237071621,25.543970812203,24.9576304178232,24.7893083639427
26.557725682759,25.5548986432166,24.9601089442297,24.7840469863951
28.6006276583558,25.5646696121055,24.9626235342714,24.779883346542
30.6435296339527,25.5734428930277,24.9651604900361,24.7766631067087
32.6864316095495,25.5813542388622,24.9677096499671,24.7742518941463
34.7293335851464,25.5885198038411,24.9702632143242,24.7725332098669
36.7722355607432,25.5950391940751,24.9728150315969,24.7714063322728
38.81513753634,25.600997956003,24.9753601519188,24.7707843433918
40.8580395119369,25.6064696396937,24.9778945371548,24.7705923332994
42.9009414875337,25.6115175297811,24.9804148645964,24.7707657994342
44.9438434631306,25.616196109531,24.9829183879741,24.7712492373731
46.9867454387274,25.6205523062062,24.9854028347009,24.7719949099526
49.0296474143243,25.6246265544904,24.9878663269157,24.7729617776202
51.0725493899211,25.6284537069176,24.990307318857,24.7741145719799
53.115451365518,25.6320638146776,24.9927245459579,24.7754229950932
55.1583533411148,25.6354827980522,24.9951169827161,24.7768610284751
57.2012553167116,25.6387330225136,24.9974838073786,24.7784063372905
59.2441572923085,25.6418337940427,24.9998243720819,24.7800397569815
61.2870592679053,25.6448017851253,25.0021381774533,24.7817448510953
63.3299612435022,25.647651401214,25.0044248509266,24.7835075305464
65.372863219099,25.6503950960454,25.006684128177,24.7853157258356
67.4157651946959,25.6530436429584,25.0089158372074,24.7871591048912
69.4586671702927,25.655606368373,25.011119884687,24.7890288302133
71.5015691458896,25.6580913527242,25.013296244222,24.7909173498527
73.5444711214864,25.6605056034005,25.0154449462772,24.7928182175191
75.5873730970832,25.6628552035734,25.0175660695182,24.7947259377645
77.6302750726801,25.6651454402939,25.019659733373,24.7966358327493
79.6731770482769,25.667380914747,25.021726091641,24.7985439275853
81.7160790238738,25.6695656371385,25.0237653270022,24.8004468516671
83.7589809994706,25.6717031083734,25.0257776463027,24.802341753763
85.8018829750675,25.6737963903643,25.0277632765078,24.8042262289508
87.8447849506643,25.6758481665434,25.0297224612248,24.8060982557443
89.8876869262612,25.6778607939519,25.0316554577253,24.8079561419922
91.930588901858,25.6798363480747,25.0335625343866,24.8097984783259
93.9734908774549,25.6817766614416,25.0354439685011,24.8116240981053
96.0163928530517,25.6836833568524,25.0373000443999,24.8134320429546
98.0592948286485,25.6855578759832,25.039131051847,24.8152215331078
100.102196804245,25.687401504014,25.0409372846609,24.8169919419005
102.145098779842,25.6892153908292,25.0427190395423,24.8187427738247
104.188000755439,25.6910005692691,25.0444766150729,24.8204736456476
106.230902731036,25.6927579708578,25.0462103108611,24.8221842701716
108.273804706633,25.6944884393378,25.0479204268163,24.8238744422668
110.31670668223,25.6961927423288,25.049607262528,24.8255440268554
112.359608657826,25.6978715813686,25.0512711167435,24.8271929485828
